"POLITICAL_UNIT","NAME","WGMS_ID","YEAR","HIGHEST_ELEVATION","MEDIAN_ELEVATION","LOWEST_ELEVATION","ELEVATION_UNC","LENGTH","LENGTH_UNC","AREA","AREA_UNC","SURVEY_DATE","SURVEY_PLATFORM_METHOD","INVESTIGATOR","SPONS_AGENCY","REFERENCE","REMARKS","PUB_IN_FOG","PUB_IN_GGCB"
"KG","UNNAMED 13288",13288,2002,5116,4397,3913,,,,5.700000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13289",13289,2002,5140,4356,-9999,,,,6.370000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13290",13290,2002,5732,4316,3586,,,,28.89000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13291",13291,2002,5441,4323,3694,,,,28.53000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13292",13292,2002,4945,4358,3947,,,,5.830000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13293",13293,2002,4733,4335,3981,,,,7.530000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13294",13294,2002,5746,4303,3868,,,,8.340000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13295",13295,2002,5546,4454,3850,,,,12.91000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13296",13296,2002,5069,4118,3793,,,,4.010000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13297",13297,1998,4605,4112,3741,,,,3.830000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13298",13298,1998,4648,4113,3819,,,,4.000000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13299",13299,1998,4590,4215,3894,,,,2.090000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13300",13300,1998,4629,4114,3596,,,,9.890000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13301",13301,1998,4577,3924,3616,,,,2.080000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13302",13302,1998,4724,4090,3515,,,,9.300000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13303",13303,1998,4535,4168,3897,,,,2.400000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13304",13304,1998,4658,4259,3838,,,,2.870000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13305",13305,1998,4443,4064,3698,,,,2.170000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13306",13306,1998,4788,4334,4036,,,,4.460000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13307",13307,1998,4664,4225,3863,,,,2.900000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13315",13315,2000,4129,3777,3463,,,,3.030000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13316",13316,2000,4320,3923,3592,,,,3.800000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13317",13317,2000,4216,3817,3599,,,,2.670000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13318",13318,2000,4479,3824,3442,,,,5.220000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13319",13319,2000,4147,3747,3286,,,,3.600000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13320",13320,2000,4287,3827,3423,,,,2.990000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13321",13321,2000,4704,3917,3455,,,,2.300000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13322",13322,2000,4410,4090,3313,,,,3.000000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13323",13323,2000,4227,3858,3588,,,,3.070000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13324",13324,2000,4298,3958,3743,,,,2.220000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13325",13325,2000,4225,3904,3377,,,,4.040000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13326",13326,2000,4224,3960,3749,,,,2.230000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13327",13327,2000,4052,3810,3609,,,,2.650000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13328",13328,2000,4023,3684,3418,,,,2.240000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13329",13329,2000,3964,3651,3353,,,,2.060000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13330",13330,2000,4032,3727,3254,,,,2.560000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13331",13331,2000,4233,3839,3511,,,,2.820000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13332",13332,1999,4745,4051,3507,,,,5.160000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13333",13333,1999,4489,3890,3627,,,,2.750000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13334",13334,2000,4900,4416,3794,,,,2.380000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13335",13335,2000,4911,4445,4066,,,,7.120000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13336",13336,2000,4856,4358,4115,,,,2.810000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13337",13337,2000,4953,4529,4178,,,,2.370000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13338",13338,2000,4887,4449,4119,,,,2.060000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13339",13339,2000,4680,4397,4207,,,,2.020000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13340",13340,2000,4877,4399,4041,,,,2.100000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13341",13341,2000,4864,4388,4004,,,,3.630000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13342",13342,2000,4789,4222,3914,,,,4.340000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13343",13343,2000,4809,4305,3929,,,,2.370000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13344",13344,2000,4772,4388,4066,,,,2.170000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13347",13347,2000,6330,4574,3608,,,,48.44000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13348",13348,2000,5276,4446,4008,,,,4.300000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13349",13349,2000,5246,4531,4087,,,,4.580000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13350",13350,2000,4985,4282,3957,,,,3.890000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13351",13351,2000,5035,4401,3985,,,,5.960000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13352",13352,2000,4927,4596,4351,,,,2.350000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13353",13353,2000,5279,4568,4173,,,,5.170000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13382",13382,2000,5986,4732,4175,,,,6.850000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13384",13384,2000,6018,4657,3916,,,,12.95000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13385",13385,2000,5224,4608,4244,,,,2.510000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13386",13386,2000,5984,4668,4056,,,,4.980000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13387",13387,2000,6859,5170,3911,,,,33.36000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13388",13388,2000,5246,4635,4209,,,,2.130000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13390",13390,2000,5972,5037,4175,,,,6.300000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13392",13392,2000,5031,4535,4175,,,,2.160000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13393",13393,2000,5278,4209,3914,,,,2.470000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13394",13394,2000,5440,4789,4284,,,,2.720000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13395",13395,2000,5410,4634,3874,,,,6.750000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13396",13396,2000,5272,4540,4100,,,,4.760000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13397",13397,2000,4983,4546,4093,,,,2.360000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13398",13398,2000,4982,4356,3878,,,,2.790000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13399",13399,2000,5291,4706,4164,,,,4.030000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13400",13400,2000,5272,4622,4057,,,,3.100000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13404",13404,2000,5259,4442,4045,,,,2.700000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13405",13405,2000,5809,5209,4300,,,,2.650000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13413",13413,2000,5837,5023,3750,,,,6.460000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13419",13419,2000,5152,4578,4025,,,,2.360000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13420",13420,2000,6458,4938,3813,,,,18.13000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13421",13421,2000,5821,4672,3932,,,,7.500000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13422",13422,2000,6370,4800,4144,,,,7.560000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13424",13424,2000,6591,5090,4121,,,,59.79000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13481",13481,2001,6581,4960,3741,,,,44.46000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13484",13484,2001,5130,4632,4306,,,,2.590000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13485",13485,2001,5414,4804,4307,,,,2.750000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13486",13486,2001,5307,4673,4291,,,,2.280000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13487",13487,2001,6195,4871,3806,,,,20.77000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13488",13488,2001,5107,4623,4356,,,,3.520000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13489",13489,2001,5020,4377,4009,,,,3.280000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13490",13490,2001,4778,4247,4023,,,,2.470000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13635",13635,2000,4706,4093,3862,,,,2.600000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13636",13636,2000,4931,4329,3796,,,,3.590000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13637",13637,2000,4593,4146,3681,,,,2.860000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13638",13638,2000,4807,4198,4008,,,,2.830000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13639",13639,2000,4968,4443,3964,,,,6.170000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13640",13640,2000,4473,3890,3459,,,,2.310000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13641",13641,2000,5243,4498,4060,,,,10.57000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13642",13642,2000,4775,4255,3978,,,,3.790000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13652",13652,2000,4602,4014,3649,,,,2.170000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13653",13653,2000,4691,4288,3881,,,,6.590000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13654",13654,2000,4540,4150,3761,,,,2.740000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13655",13655,2000,4573,4289,4080,,,,2.070000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13656",13656,2000,4778,4278,3895,,,,3.130000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13657",13657,2000,4725,4150,3867,,,,4.610000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13658",13658,2000,5010,3990,3463,,,,2.040000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13659",13659,2000,4677,4117,3201,,,,2.920000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13660",13660,2000,4879,3994,3189,,,,3.140000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13661",13661,2000,5129,4012,3213,,,,2.160000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13662",13662,2000,5125,4023,2777,,,,7.290000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13663",13663,2000,4347,3627,3249,,,,2.100000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13664",13664,2000,4556,3744,2888,,,,4.850000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13665",13665,2000,4515,3499,2804,,,,18.06000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13667",13667,2000,4936,4277,2922,,,,3.190000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13676",13676,2000,4803,3838,2838,,,,2.010000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13677",13677,2000,4942,3807,2804,,,,26.69000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13679",13679,2000,4934,4224,3491,,,,2.340000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13680",13680,2000,5031,3949,3194,,,,9.150000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13684",13684,2000,4869,4280,3607,,,,2.610000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13690",13690,2000,4840,4362,3881,,,,6.620000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13691",13691,2000,4909,4248,3832,,,,6.340000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13695",13695,2000,4575,4324,3942,,,,3.270000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13696",13696,2000,5175,3950,3455,,,,2.750000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13697",13697,2000,4792,4270,4001,,,,2.220000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13704",13704,2000,5397,4634,4152,,,,2.870000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13705",13705,2000,5465,4671,4420,,,,2.150000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13801",13801,2000,5652,4169,3625,,,,2.630000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13802",13802,2000,5690,4977,4048,,,,16.14000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13803",13803,2000,5683,4465,3802,,,,6.190000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13814",13814,2000,5095,4440,3834,,,,2.350000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13815",13815,2000,5089,4342,3799,,,,2.110000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13816",13816,2000,5296,4381,3596,,,,5.210000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13824",13824,2000,4936,4190,3671,,,,2.500000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13825",13825,2000,4674,3964,3712,,,,3.010000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13826",13826,2000,4955,4161,3626,,,,7.410000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13830",13830,2000,5092,4344,3153,,,,2.370000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13833",13833,2000,4668,3814,3019,,,,2.840000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13916",13916,2000,5089,3976,3386,,,,4.280000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13917",13917,2000,5214,3682,2981,,,,6.930000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13918",13918,2000,5168,3795,3248,,,,6.560000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13922",13922,2000,5620,4668,3560,,,,6.840000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13930",13930,2002,5363,4189,3836,,,,4.190000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13931",13931,2002,4963,4056,3781,,,,2.470000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13932",13932,2002,4646,3609,2901,,,,2.600000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13987",13987,2000,4285,3596,3294,,,,3.640000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13989",13989,2000,4883,3859,3419,,,,4.750000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13992",13992,2000,4602,4055,3812,,,,2.550000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13995",13995,2000,4869,3851,3336,,,,4.370000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13997",13997,2000,5253,4425,3515,,,,8.350000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 13999",13999,2000,5368,4076,3235,,,,9.430000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 14002",14002,2000,4698,4328,3771,,,,4.280000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 14003",14003,2000,4651,4360,3791,,,,2.430000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 14004",14004,2001,4518,3873,3577,,,,3.200000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 15267",15267,2009,6339,5640,4542,,,,4.750000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 15268",15268,2009,6346,5608,4656,,,,2.680000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 15282",15282,2007,5155,4556,3863,,,,3.100000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 15283",15283,2007,5147,4514,3985,,,,3.490000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 15284",15284,2007,4840,4497,3997,,,,3.640000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 15285",15285,2007,5039,4268,3940,,,,3.210000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 15286",15286,2007,5223,4464,3977,,,,3.160000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 15287",15287,2007,5131,4452,3809,,,,6.970000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 15288",15288,2007,5159,4513,3805,,,,3.570000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 15289",15289,2007,4703,4242,3988,,,,2.360000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 15290",15290,2007,4851,4173,3747,,,,2.720000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 15295",15295,2007,4960,4355,3778,,,,2.190000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KG","UNNAMED 68 (NEAR THE END OF MUSHKETOV)",9415,0,4775,4063,3636,,3.694000,,2.677000,,,,,,,"Glacier info from Sevestre & Benn (2015). Area, lenght and elevations derived from RGI 5.0. Exact year not given (cf. RGI 5.0).",,
"KG","ZYNDAN",13283,2002,4337,3930,3639,,,,2.150000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KZ","ABAY",1098,1975,4560,,3030,,8.000000,,12.20000,,,,,,,,,
"KZ","AKBULAKULKUN",750,1961,,3320,,,,,,,,,,,,,,
"KZ","AKBULAKULKUN",750,1970,4140,,3050,,3.500000,,2.000000,,,,,,,,,
"KZ","AKBULAKULKUN",750,1975,4140,,3050,,3.500000,,2.000000,,,,,,,,,
"KZ","ALTYNSARIN",1091,1975,3810,,3330,,1.600000,,1.400000,,,,,,,,,
"KZ","AYSBERGOV",1077,1975,3890,,3240,,2.300000,,1.800000,,,,,,,,,
"KZ","BEZSONOV",1092,1975,3900,,2960,,5.600000,,11.70000,,,,,,,,,
"KZ","BOGATIR BOGATYR LEDNIK BOGATYR",9391,0,4552,4120,3838,,2.896000,,3.091000,,,,,,,"Glacier info from Sevestre & Benn (2015). Area, lenght and elevations derived from RGI 5.0. Exact year not given (cf. RGI 5.0).",,
"KZ","BOGATYR",803,1968,4580,,3450,,8.700000,,29.80000,,,,,,,,,
"KZ","BOGATYR",803,1975,4580,,3450,,8.700000,,29.80000,,,,,,,,,
"KZ","DZHAMBUL",1099,1975,4280,,3140,,5.300000,,10.10000,,,,,,,,,
"KZ","FYODOROVICH",1095,1975,4090,,3330,,3.600000,,3.900000,,,,,,,,,
"KZ","FYODOROVICH",1095,2007,4383,3704,3271,,,,8.190000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KZ","GAGARIN",1096,1975,4230,,3140,,4.400000,,5.200000,,,,,,,,,
"KZ","GERASIMOV",1100,1975,4360,,3020,,4.200000,,7.100000,,,,,,,,,
"KZ","GERASIMOV",1100,1999,4306,3506,3142,,,,3.930000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KZ","GLACIOLOG",786,1974,3960,3800,3640,,0.7000000,,0.3000000,,,,,,,,,
"KZ","IGLI TUYUKSU",816,0,4420,,3450,,,,1.700000,,,,,,,"Data from Cogley (2008, updated 2013). YEAR unknown.",,
"KZ","IGLI TUYUKSU",816,1973,4220,,,,,,,,,,,,,,,
"KZ","IGLI TUYUKSU",816,1975,4220,,3450,,2.200000,,1.720000,,,,,,,,,
"KZ","IGLI TUYUKSU",816,1980,,,3450,,2.200000,,1.720000,,,,,,,,,
"KZ","KAVRAYSKIY",1078,1975,3890,,3070,,3.700000,,2.600000,,,,,,,,,
"KZ","KORZHENEVSKIY",1105,0,5020,,3300,,,,38.00000,,,,,,,"Data from Cogley (2008, updated 2013). YEAR unknown.",,
"KZ","KORZHENEVSKIY",1105,1975,5020,,3300,,11.50000,,37.50000,,,,,,,,,
"KZ","KORZHENEVSKIY",1105,1999,4954,4169,3348,,,,34.02000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"KZ","KRASOVSKIY",1079,1975,3890,,2980,,3.600000,,2.800000,,,,,,,,,
"KZ","MANSHUK MAMETOVA",811,0,4190,,3610,,,,0.4000000,,,,,,,"Data from Cogley (2008, updated 2013). YEAR unknown.",,
"KZ","MANSHUK MAMETOVA",811,1973,4190,,,,,,,,,,,,,,,
"KZ","MANSHUK MAMETOVA",811,1975,4140,,3610,,1.400000,,0.3500000,,,,,,,,,
"KZ","MANSHUK MAMETOVA",811,1980,,,3610,,0.6000000,,0.3500000,,,,,,,,,
"KZ","MAYAKOVSKIY",808,1958,,,,,0.8000000,,,,,,,,,,,
"KZ","MAYAKOVSKIY",808,1959,4000,,3570,,,,,,,,,,,,,
"KZ","MAYAKOVSKIY",808,1975,,,,,,,0.1800000,,,,,,,,,
"KZ","MAYAKOVSKIY",808,1980,,,,,,,0.1800000,,,,,,,,,
"KZ","MOLODEZHNIY",812,0,4150,,3448,,,,1.400000,,,,,,,"Data from Cogley (2008, updated 2013). YEAR unknown.",,
"KZ","MOLODEZHNIY",812,1968,4150,,,,1.700000,,,,,,,,,,,
"KZ","MOLODEZHNIY",812,1975,4150,,3450,,1.700000,,1.430000,,,,,,,,,
"KZ","MOLODEZHNIY",812,1980,,,,,,,1.430000,,,,,,,,,
"KZ","MOLODEZHNIY",812,1990,,,3448,,,,,,19909999,,,,"WGMS (1993): FoG 1985-1990 (Vol. VI).",,1990,
"KZ","MURAVLEV",796,1982,,,3375,,,,,,19820830,"tG",,,"WGMS (1988): FoG 1980-1985 (Vol. V).",,1985,
"KZ","MURAVLEV",796,1983,,,3377,,,,,,19830824,,,,"WGMS (1988): FoG 1980-1985 (Vol. V).",,1985,
"KZ","MURAVLEV",796,1984,4040,3408,3378,,2.060000,,0.9200000,,19840825,,,,"WGMS (1988): FoG 1980-1985 (Vol. V).",,1985,
"KZ","MURAVLEV",796,1985,,,3378,,,,,,19850826,,,,"WGMS (1993): FoG 1985-1990 (Vol. VI).",,1990,
"KZ","MURAVLEV",796,1986,,,3378,0.1000000,,,,,19860822,"tG",,,"WGMS (1993): FoG 1985-1990 (Vol. VI).",,1990,
"KZ","MURAVLEV",796,1987,,,3378,,,,,,19870829,,,,"WGMS (1993): FoG 1985-1990 (Vol. VI).",,1990,
"KZ","MURAVLEV",796,1988,,,3378,,,,,,19880830,,,,"WGMS (1993): FoG 1985-1990 (Vol. VI).",,1990,
"KZ","MURAVLEV",796,1989,,,3378,,,,,,19890903,,,,"WGMS (1993): FoG 1985-1990 (Vol. VI).",,1990,
"KZ","MURAVLEV",796,1990,4140,3710,3378,0.1000000,2.050000,,0.9100000,,19900826,"tG",,,"WGMS (1998): FoG 1990-1995 (Vol. VII).",,1995,
"KZ","MURAVLEV",796,1995,4040,,3160,,,,1.400000,,,,,,"WGMS (1998): FoG 1990-1995 (Vol. VII).",,1995,
"KZ","ORDZHONIKIDZE",809,1958,4120,,,,,,,,,,,,,,,
"KZ","ORDZHONIKIDZE",809,1975,,,,,,,0.3100000,,,,,,,,,
"KZ","ORDZHONIKIDZE",809,1979,,,,,1.200000,,0.3100000,,,,,,,,,
"KZ","ORDZHONIKIDZE",809,1980,,,3480,,,,,,,,,,,,,
"KZ","PARTIZAN",807,1964,4370,,3710,,0.8000000,,,,,,,,,,,
